icao,iata,name,city,country,lat,lon,airport_type
05NJ,,Paulus Hook Pier Heliport,Jersey City,US,40.713385,-74.03203,heliport
05NR,,Gary Fox Airport,Mebane,US,36.168415,-79.276908,small_airport
05NV,,Baker Ranches Airport,Baker,US,39.0311,-114.088219,small_airport
05NY,,Oswego County At Pulaski Heliport,Pulaski,US,43.551998138427734,-76.09020233154297,heliport
05OG,,Drill Field Pad Heliport,Eugene,US,44.059531,-123.118951,heliport
05OH,,Eaglecrest Field,Conesville,US,40.184513,-81.920564,small_airport
05OI,,Dorlon Airpark,Columbia Station,US,41.28839874267578,-81.96260070800781,small_airport
05OR,,Peacock Ranch Airport,Enterprise,US,45.44428,-117.34722,small_airport
05PA,,PECO Mob. Heliport,Philadelphia,US,39.9548,-75.178201,heliport
05PN,,State Police Area Iii Heliport,Harrisburg,US,40.30009841918945,-76.85800170898438,heliport
05PS,,Mills Brothers Airport,Neelyton,US,40.143075,-77.86221,small_airport
05S,,Vernonia Airfield,Vernonia,US,45.85150146484375,-123.24199676513672,small_airport
05TA,,Brandes Air Field,Sealy,US,29.809099197387695,-96.26509857177734,small_airport
05TE,,Hilde-Griff Field,Georgetown,US,30.72209930419922,-97.79139709472656,small_airport
05TS,,Dew Drop Airport,Justin,US,33.12929916381836,-97.35859680175781,small_airport
05TX,,Circle A Ranch Airport,Blum,US,32.128974,-97.404582,small_airport
05V,,Blanca Airport,Blanca,US,37.411098,-105.552002,small_airport
05VA,,Providence Airport,Farmville,US,37.22420120239258,-78.4186019897461,small_airport
05VT,,Port of Highgate Springs Heliport,Highgate Springs,US,45.013301849365234,-73.08670043945312,heliport
05WA,,Sacred Heart Medical Center Helistop,Spokane,US,47.64820098876953,-117.41400146484375,heliport
05WI,,Ames Private Airport,Darien,US,42.651100158691406,-88.74590301513672,small_airport
05WN,,Flat Creek Field,Kettle Falls,US,48.702222,-118.0475,small_airport
05XA,,Moore County Hospital District Heliport,Dumas,US,35.863631,-101.970944,heliport
05XS,,Johnson Memorial Airport,Wilmot,US,33.079498,-91.561391,small_airport
05Y,,Henning Municipal Airport,Henning,US,46.303799,-95.439499,small_airport
06AA,,Twisted Sisters Airport,Sterling,US,60.540256,-150.813827,small_airport
06AK,,June Lake Airpark,Wasilla,US,61.627619,-149.575331,small_airport
06AL,,Brown Stagefield Army Heliport,Fort Rucker/New Brockton,US,31.388399124145508,-85.97239685058594,heliport
06AR,,Bondair Airport,Higden,US,35.544498443603516,-92.18489837646484,small_airport
06AZ,,Mercy Gilbert Medical Center Heliport,Gilbert,US,33.288443,-111.752236,heliport
06B,,Lucky Landing Marina and Seaplane Base,Glenburn,US,44.907001,-68.805,seaplane_base
06CA,,SCE Solar I Heliport,Daggett,US,34.868942,-116.832024,heliport
06CL,,ABC7-TV Heliport,Glendale,US,34.15732,-118.2888,heliport
06CO,,Jecan Airport,Branson,US,37.385754,-103.691482,small_airport
06FA,,William P Gwinn Airport,Jupiter,US,26.90839958190918,-80.32890319824219,small_airport
06FD,,Grass Roots Airpark,Mascotte,US,28.641700744628906,-81.88500213623047,small_airport
06FL,,Morton Plant Hospital Heliport,Clearwater,US,27.953527,-82.806222,heliport
06GA,,Smith Heliport,Redan,US,33.75339889526367,-84.16210174560547,heliport
06I,,Patoka Reservoir Landing Area Seaplane Base,French Lick,US,38.43339920043945,-86.69110107421875,seaplane_base
06IA,,Rich Field,Walford,US,41.841400146484375,-91.83429718017578,small_airport
06ID,,Larkin Airport,Kuna,US,43.46269989013672,-116.35900115966797,small_airport
06IL,,Humm Airport,Earlville,US,41.5994987487793,-88.86990356445312,small_airport
06IS,,Sinele Strip,Nauvoo,US,40.5463981628418,-91.27429962158203,small_airport
06KS,,Riverside Hospital Airlift Heliport,Wichita,US,37.69580078125,-97.37249755859375,heliport
06LA,,Panther Helicopters Inc Heliport,Belle Chasse,US,29.84606,-90.03216,heliport
06LS,,Tembec Heliport,St Francisville,US,30.70789909362793,-91.32019805908203,heliport
06MA,,The Barn Heliport,Pepperell,US,42.69060134887695,-71.60900115966797,heliport
06MD,,Johns Hopkins Bayview Hospital Heliport,Baltimore,US,39.291401,-76.546303,heliport
06ME,,Barker Heliport,Bethel,US,44.415247,-70.844275,heliport
06MI,,Henry Ford Jackson Hospital Heliport,Jackson,US,42.251025,-84.391319,heliport
06MO,,Noahs Ark Airport,Waldron,US,39.23059844970703,-94.80439758300781,small_airport
06MT,,Torgerson Airport,Ethridge,US,48.558696,-112.117095,small_airport
06N,,Randall Airport,Middletown,US,41.431999,-74.391602,small_airport
06NC,,Tailwinds Airport,St. Pauls,US,34.82749938964844,-78.9302978515625,small_airport
06ND,,Fitterer's Strip,Glen Ullin,US,46.7489013671875,-101.66899871826172,small_airport
06NE,,St Marys Hospital Heliport,Nebraska City,US,40.68000030517578,-95.86170196533203,heliport
06NH,,Cole Farm Airport,Kensington,US,42.92839813232422,-70.97309875488281,small_airport
06NV,,Silver Creek Airport,Baker,US,39.098333,-114.150277,small_airport
06NY,,Murphy Field,Auburn,US,42.836797,-76.437614,small_airport
06O1,,Saint Elizabeth Medical Center Heliport,Youngstown,US,41.11479949951172,-80.65699768066406,heliport
06OH,,Hal Joy Airfield,Williamsfield,US,41.50979995727539,-80.59120178222656,small_airport
06OI,,Green Acres Airport,New Lebanon,US,39.734798431396484,-84.3822021484375,small_airport
06OK,,Albert Lodge Heliport,Grove,US,36.54169845581055,-94.83360290527344,heliport
06OR,,Hayden Mountain Airport,Forest Grove,US,45.4650993347168,-123.08000183105469,small_airport
06PA,,Freefall Oz Airport,Ceres,US,41.995792,-78.288152,small_airport
06PN,,Schiavoni Heliport,Harrisburg,US,40.382733,-76.772533,heliport
06PS,,Cherokee Island Castle Heliport,West Homestead,US,40.402302,-79.921303,closed
06TA,,Glaser Field,Buckholts,US,30.90850067138672,-97.11689758300781,small_airport
06TE,,Ainsworth Airport,Cleveland,US,30.312700271606445,-95.02690124511719,small_airport
06TN,,Hunter Airport,Columbia,US,35.696962,-86.957767,small_airport
06TT,,6 Mile Airpark,Fort McKavett,US,30.860024,-100.201996,small_airport
06TX,,Diamond N Ranch Airport,Hockley,US,30.057919,-95.812489,small_airport
06VA,,Mount Horeb Field,Grottoes,US,38.249000549316406,-78.85530090332031,small_airport
06WA,,N A Degerstrom Yard Heliport,Spokane,US,47.68629837036133,-117.197998046875,heliport
06WN,,Western Airpark,Yelm,US,46.92499923706055,-122.5530014038086,small_airport
06XA,,J & W Windy Hill Airport,Van Alstyne,US,33.445914,-96.57079,small_airport
06XS,,Campbell Field,Aubrey,US,33.322933,-97.045019,small_airport
06Y,,Herman Municipal Airport,Herman,US,45.83000183105469,-96.16059875488281,small_airport
07AA,,Pan Lake Strip Airport,Willow,US,61.695964,-149.954903,small_airport
07AL,,Tac X Stagefield Army Heliport,Fort Rucker/Samson,US,31.125200271606445,-85.9791030883789,heliport
07AN,,Bro Majors Airfield,Trapper Creek,US,62.825556,-149.910807,small_airport
07AR,,Morrilton Airport,Morrilton,US,35.194339,-92.802473,small_airport
07B,,Blue Hill Airport,Blue Hill,US,44.448001861572266,-68.5697021484375,small_airport
07CL,,Richvale Airport,Richvale,US,39.49769973754883,-121.77100372314453,small_airport
07CO,,Comanche Creek Airport,Kiowa,US,39.26359939575195,-104.427001953125,small_airport
07FA,OCA,Ocean Reef Club Airport,Key Largo,US,25.325399,-80.274803,medium_airport
07GA,,Alcovy Airport,Covington,US,33.674263,-83.764637,small_airport
07GE,,Pope Pate Field,Ocilla,US,31.555662,-83.27849,small_airport
07I,,Lake Monroe Seaplane Base,Bloomington,US,39.05870056152344,-86.44609832763672,seaplane_base
07IA,,Hoskins Landing,Shambaugh,US,40.647888,-95.02135,small_airport
07II,,St Vincent Jennings Hospital Heliport,North Vernon,US,39.01060104370117,-85.64080047607422,heliport
07IN,,Gray Airport,Boggstown,US,39.573699951171875,-85.91390228271484,small_airport
07K,,Central City Municipal - Larry Reineke Field,Central City,US,41.1125984192,-98.0516967773,small_airport
07KS,,Heape Field,Augusta,US,37.73419952392578,-96.93669891357422,small_airport
07KY,,Blue Lick Airport,Louisville,US,38.08060073852539,-85.69329833984375,small_airport
07LS,,Louisiana State Police Troop F Heliport,Monroe,US,32.51825,-91.989093,heliport
07MA,,West Pond Heliport,Plymouth,US,41.91699981689453,-70.70950317382812,heliport
07MD,,Baugher's Orchard Airport,Westminster,US,39.608299255371094,-77.0519027709961,small_airport
07ME,,Westbrook Heliport,Westbrook,US,43.73830032348633,-70.33920288085938,heliport
07MI,,Scott Airstrip,Lake,US,43.864200592041016,-85.0239028930664,small_airport
07MN,,Dairyview Airport,Hadley,US,44.05500030517578,-95.90950012207031,small_airport
07MO,,Lake Sexton Airport,Warrensburg,US,38.655553,-93.624458,small_airport
07MT,,Glasgow Industrial Airport,Glasgow,US,48.421101,-106.528,small_airport
07N,,Bermudian Valley Airpark,Washington Township,US,40.0168,-77.003899,small_airport
07NC,,Hawks Meadow Airport,Waxhaw,US,34.83319854736328,-80.7511978149414,small_airport
07NH,,Diving Rock Seaplane Base,Washington,US,43.17559814453125,-72.06390380859375,seaplane_base
07NJ,,Hackensack UMC Palisades Heliport,North Bergen,US,40.793666,-73.994863,heliport
07NV,,Border Line Farm Airport,Baker,US,39.102239,-114.053472,small_airport
07NY,,Mmc Heliport,Monticello,US,42.66640090942383,-74.76499938964844,heliport
07OK,,Pleasant Valley Airport,Snyder,US,34.633399963378906,-99.03369903564453,small_airport
07OR,,Bruce's Airport,Milwaukie,US,45.42179870605469,-122.62000274658203,small_airport
07PN,,Folmar Airport,Grassflat,US,40.998889,-78.125278,small_airport
07PR,,Advanced Public Health of Isabela Heliport,Isabela,PR,18.489403,-67.026333,heliport
07TA,,Salaika Aviation Airport,Danbury,US,29.240519,-95.344658,small_airport
07TE,,Naval Auxiliary Air Station Cuddihy Field,Corpus Christi,US,27.721288,-97.51217,closed
07TS,,Cross-Country Estates Airport,Hutto,US,30.625381,-97.571425,small_airport
07TX,,Pecks Heliport,Princeton,US,33.20998,-96.46039,heliport
07UT,,E Northrop Grumman Airport,Howell,US,41.716667,-112.447222,small_airport
07VA,,Alpha Hotel Airport,Clover,US,36.81959915161133,-78.78309631347656,small_airport
07VT,,Meadow STOLport,Jericho,US,44.447200775146484,-72.91470336914062,small_airport
07WA,,Multicare Deaconess Hospital Heliport,Spokane,US,47.651637,-117.424477,heliport
07WY,,Stallions Airport,Sheridan,US,44.960084,-106.105925,small_airport
07XA,,Luecke Heliport,Smithville,US,29.906488,-97.214397,heliport
07XS,,Allen Ponderosa Heliport,Crowley,US,32.542198181152344,-97.3917007446289,heliport
07Y,,Hill City-Quadna Mountain Airport,Hill City,US,46.955501556396484,-93.5969009399414,small_airport
08AK,,Fisher Airport,Big Lake,US,61.568743,-149.725757,small_airport
08AL,,Little Lagoon Seaplane Base,Gulf Shores,US,30.243717,-87.754678,seaplane_base
08AN,,Base Camp Airstrip,Palmer,US,61.704295,-149.212506,small_airport
08AZ,,Mesa Police Heliport,Mesa,US,33.417669,-111.838835,heliport
08B,,Merrymeeting Field,Bowdoinham,US,44.0,-69.88710021972656,small_airport
08CA,,PG&E Placerville Service Center Heliport,Placerville,US,38.695211,-120.826086,heliport
08CL,,Kistler Ranch Airport,Jamestown,US,37.858272,-120.552079,small_airport
08CN,,"Tulare Motor Sports #1 Heliport",Tulare,US,36.172031,-119.306181,heliport
08CO,,Terra Firma Airport,Rush,US,38.73249816894531,-104.04100036621094,small_airport
08CT,,Seavair's Landing Seaplane Base,Winsted,US,41.895999908447266,-73.09310150146484,seaplane_base
08F,,City of Coalgate Airport,Coalgate,US,34.53179931640625,-96.23310089111328,small_airport
08FA,,Duda Airstrip,La Belle,US,26.57979965209961,-81.48370361328125,small_airport
08FD,,Sunniland Ranch Airport,Okeechobee,US,27.363100051879883,-80.77279663085938,small_airport
08FL,,J. H. Hendrie Farms Airport,Lake Placid,US,27.08449935913086,-81.32869720458984,small_airport
08G,,Salt Fork Lodge Heliport,Cambridge,US,40.110901,-81.526199,closed
08GA,,Sapelo Island Airport,Darien,US,31.425800323486328,-81.28589630126953,small_airport
08GE,,Hyundai Motor Group Metaplant America Heliport,Ellabell,US,32.169936,-81.453836,heliport
08ID,,Symms Airport,Marsing,US,43.56930160522461,-116.7770004272461,small_airport
08II,,Parkview Lagrange Hospital Heliport,Lagrange,US,41.645085,-85.426386,heliport
08IN,,Winona Lake Seaplane Base,Winona Lake,US,41.223056,-85.830556,seaplane_base
08IS,,Hemmer RLA Restricted Landing Area,Du Quoin,US,37.977798461899994,-89.20290374759999,small_airport
08KS,,Alderson Airport,Bennington,US,39.034698486328125,-97.58000183105469,small_airport
08KT,,Deaconess Union County Hospital Heliport,Morganfield,US,37.628414,-87.946994,heliport
08KY,,Boss Airport,Burnside,US,36.972599029541016,-84.6260986328125,small_airport
08LA,,Air Oil Inc Nr 2 Heliport,Harahan,US,29.952999114990234,-90.18260192871094,heliport
08LL,,Sauer Airport,Dwight,US,41.074423,-88.488693,small_airport
08LS,,Aeleron Airport,Sunset,US,30.40829,-92.033444,small_airport
08MA,,Wormid Airport,Southborough,US,42.29399871826172,-71.49620056152344,small_airport
08MD,,UM Saint Joseph Medical Center Heliport,Towson,US,39.388411,-76.610815,heliport
08ME,,Lindbergh Airport,Avon,US,44.81539,-70.34851,small_airport
08MI,,Sparrow Hospital Heliport,Lansing,US,42.734474,-84.536046,heliport
08MN,,Christenson Point Seaplane Base,Chisholm/Hibbing,US,47.66939926147461,-93.05439758300781,seaplane_base
08MO,,Twin Oaks Airport,Jasper,US,37.395599,-94.283798,small_airport
08MS,,Midsouth Airpark,Coldwater,US,34.661506,-89.869628,small_airport
08MT,,Matovich Airport,Grass Range,US,47.065679,-108.809624,small_airport
08N,,Keller Brothers Airport,Lebanon,US,40.291801,-76.328796,small_airport
08NC,,Whiteheart Farm Airport,Lewisville,US,36.06760025024414,-80.4655990600586,small_airport
08ND,,Brecht Strip,Golden Valley,US,47.32310104370117,-102.0979995727539,small_airport
08NE,,Laurel Municipal Airport,Laurel,US,42.430484,-97.078731,small_airport
08NH,,Memorial Hospital Heliport,North Conway,US,44.0612983704,-71.1358032227,heliport
08NJ,,St Barnabas Medical Center Heliport,Livingston,US,40.76259994506836,-74.30400085449219,heliport
08NR,,Bell Mountain Airport,Zirconia,US,35.217541,-82.426,small_airport
08NY,,Md1 Airport,Middletown,US,41.368099212646484,-74.50559997558594,small_airport
08OH,,Kenley Airport,Hartford,US,41.29169845581055,-80.5636978149414,small_airport
08OK,,Parks Airport,Wilburton,US,34.93149948120117,-95.25830078125,small_airport
08OL,,Broken B Airport,Hydro,US,35.408087,-98.605477,small_airport
08OR,,Saxon Sycan Airport,Summer Lake,US,42.838,-121.11509,small_airport
08PA,,Pocono Raceway Heliport,Long Pond,US,41.055358,-75.512039,heliport
08PN,,Thomson Heliport,Lancaster,US,40.0458984375,-76.28079986572266,heliport
08R,,Richmond Airport,West Kingston,US,41.489498,-71.620598,small_airport
08SD,,Douglas County Memorial Hospital Heliport,Armour,US,43.325923,-98.345152,heliport
08TA,,Rancho Del Lago Heliport,Fischer,US,29.97842,-98.258418,heliport
08TN,,PTC Airport,Fayetteville,US,35.298914,-86.474357,small_airport
08TT,,LZ Tango Charlie Airport,Fredericksburg,US,30.308803,-99.022228,small_airport
08TX,,Cross Wind Airport,Weatherford,US,32.85789,-97.744303,small_airport
08U,,Stevens-Crosby Airport,Elko,US,41.515701,-115.860001,small_airport
08UT,,Pinelodge Runway,La Sal,US,38.335017,-109.135176,small_airport
08VA,,Springwood Airstrip,Buchanan,US,37.55400085449219,-79.74980163574219,small_airport
08XA,,Knolle Ranch Airport,Snook,US,30.479253,-96.504031,small_airport
08XS,,Peterson Airport,Old Ocean,US,29.10810089111328,-95.77749633789062,small_airport
09AA,,Sheldon Chalet Heliport,Talkeetna,US,62.969888,-150.75375,heliport
09AK,,West Beaver Airport,Big Lake,US,61.589361,-149.847333,small_airport
09AL,,Greene County Hospital & Nursing Home Heliport,Eutaw,US,32.842385,-87.890523,heliport
09AR,,Magnolia Hospital Heliport,Magnolia,US,33.27320098876953,-93.23989868164062,heliport
09AZ,,Stronghold Airport,St David,US,31.924848,-110.040007,small_airport
09CA,,Mee Memorial Hospital Heliport,King City,US,36.205514,-121.132541,heliport
09CL,,Alta Sierra Airport,Grass Valley,US,39.113800048828125,-121.05699920654297,small_airport
09CN,,"Tulare Motor Sports #2 Heliport",Tulare,US,36.182556,-119.313572,heliport
09CO,,Cottonwood Field,Rocky Ford,US,38.055275,-103.650769,small_airport
09FA,,Placid Lakes Airport,Lake Placid,US,27.2456,-81.413345,small_airport
09FD,,Cheryl-Lane Landings Airport,Bushnell,US,28.671100616455078,-82.0873031616211,small_airport
09FL,,Hard Rock Stadium West Heliport,Miami Gardens,US,25.960056,-80.241806,heliport
09GA,,Sunbelt Strip,Moultrie,US,31.120995,-83.67063,small_airport
09I,,International Falls Seaplane Base,International Falls,US,48.60580062866211,-93.37079620361328,seaplane_base
09IA,,Skydive Iowa Airport,Brooklyn,US,41.745441,-92.411547,small_airport
09ID,,Taylor Ranch Landing Area Airport,Moscow,US,45.10390090942383,-114.8550033569336,small_airport
09II,,Gibbons Field,Valeene,US,38.44729995727539,-86.44499969482422,small_airport
09IN,,Gordon Airport,Columbia City,US,41.123265,-85.42496,small_airport
09IS,,Swedish American Heliport,Rockford,US,42.26499938964844,-89.07430267333984,heliport
09KS,,Coffman Airport,Wellsville,US,38.707000732421875,-95.13829803466797,small_airport
09KY,,Baptist Hospital East Heliport,Louisville,US,38.23899841308594,-85.63939666748047,heliport
09LA,,Era Helicopters Fourchon Helibase Heliport,Golden Meadow,US,29.126972,-90.206659,heliport
09LL,,Pine Hill Airport,Capron,US,42.468101501464844,-88.74320220947266,small_airport
09LS,,West Feliciana Sheriff's Office Heliport,St Francisville,US,30.824399948120117,-91.38459777832031,heliport
09MA,,Kallander Field,Southborough,US,42.304298400878906,-71.50589752197266,small_airport
09MD,,Fly Deep Creek Heliport,McHenry,US,39.576412,-79.372047,heliport
09ME,,Perrotti Skyranch Airfield,Berwick,US,43.34080123901367,-70.85469818115234,small_airport
09MI,,Michigan National Guard Headquarters Heliport,Lansing,US,42.708099365234375,-84.56079864501953,heliport
09MO,,Hogue Farm Airport,Willard,US,37.37839889526367,-93.36329650878906,small_airport
09MT,,Paint Creek Ranch Airport,Sula,US,45.909346,-113.763183,small_airport
09N,,Airhaven Airport,Staatsburg,US,41.83259963989258,-73.8759994506836,small_airport
09NC,,William Irving Lewis Airport,Broadway,US,35.32929992675781,-79.02999877929688,small_airport
09NE,,Summer Hill Farm Airport,Bennington,US,41.33330154418945,-96.193603515625,small_airport
09NJ,,Stonebridge Farm Helistop,Somerville,US,40.65370178222656,-74.6865005493164,heliport
